date,open,high,low,close,volume
2025-06-30 09:15:00,2017.1,2025.0,2015.0,2016.5,679250
2025-06-30 09:30:00,2016.5,2018.2,2013.3,2016.0,325600
2025-06-30 09:45:00,2016.0,2016.0,2012.7,2014.4,338800
2025-06-30 10:00:00,2014.4,2017.0,2012.5,2015.7,305250
2025-06-30 10:15:00,2015.7,2016.2,2011.0,2012.2,257950
2025-06-30 10:30:00,2012.2,2014.0,2011.2,2011.4,238150
2025-06-30 10:45:00,2011.4,2012.9,2008.6,2011.4,302500
2025-06-30 11:00:00,2011.4,2012.3,2010.6,2010.9,66550
2025-06-30 11:15:00,2010.9,2011.6,2009.1,2009.8,106700
2025-06-30 11:30:00,2009.8,2010.2,2008.4,2010.2,141350
2025-06-30 11:45:00,2010.2,2013.2,2010.1,2011.5,130900
2025-06-30 12:00:00,2011.5,2013.6,2010.6,2013.6,170500
2025-06-30 12:15:00,2013.6,2014.0,2011.2,2011.6,128150
2025-06-30 12:30:00,2011.6,2012.4,2010.7,2011.7,139700
2025-06-30 12:45:00,2011.7,2012.9,2010.1,2010.1,146300
2025-06-30 13:00:00,2010.1,2011.1,2008.7,2009.7,245300
2025-06-30 13:15:00,2009.7,2010.2,2007.6,2008.8,320100
2025-06-30 13:30:00,2008.8,2009.3,2007.8,2008.3,162800
2025-06-30 13:45:00,2008.3,2008.4,2004.6,2006.0,298650
2025-06-30 14:00:00,2006.3,2006.3,2004.2,2005.3,263450
2025-06-30 14:15:00,2005.3,2006.4,2004.5,2006.2,154000
2025-06-30 14:30:00,2006.2,2006.2,2003.4,2005.1,233200
2025-06-30 14:45:00,2005.1,2007.6,2004.4,2005.9,453750
2025-06-30 15:00:00,2005.8,2011.0,2005.8,2010.3,483450
2025-06-30 15:15:00,2010.3,2010.4,2007.0,2008.6,663300
2025-07-01 09:15:00,2011.8,2021.0,2011.3,2016.1,819500
2025-07-01 09:30:00,2016.1,2016.6,2014.2,2015.2,199650
2025-07-01 09:45:00,2015.2,2018.1,2013.6,2014.5,136950
2025-07-01 10:00:00,2014.5,2015.9,2012.8,2013.7,155650
2025-07-01 10:15:00,2013.7,2016.6,2013.3,2015.9,108900
2025-07-01 10:30:00,2015.9,2016.9,2014.0,2015.5,162250
2025-07-01 10:45:00,2015.5,2018.4,2015.5,2017.2,216150
2025-07-01 11:00:00,2017.2,2017.7,2013.3,2013.8,288750
2025-07-01 11:15:00,2013.8,2015.7,2013.5,2015.3,117150
2025-07-01 11:30:00,2015.3,2018.9,2015.3,2017.3,203500
2025-07-01 11:45:00,2017.3,2018.1,2015.7,2017.1,97350
2025-07-01 12:00:00,2017.1,2022.3,2017.1,2020.4,248050
2025-07-01 12:15:00,2020.4,2021.2,2017.9,2018.1,193600
2025-07-01 12:30:00,2018.1,2018.8,2014.3,2015.0,251900
2025-07-01 12:45:00,2015.0,2020.0,2014.3,2017.1,187000
2025-07-01 13:00:00,2017.1,2019.5,2017.1,2017.1,68750
2025-07-01 13:15:00,2017.1,2018.4,2016.0,2016.9,77000
2025-07-01 13:30:00,2016.9,2017.8,2016.1,2016.4,114400
2025-07-01 13:45:00,2016.4,2018.5,2015.1,2018.3,400400
2025-07-01 14:00:00,2018.3,2021.5,2017.8,2021.5,204050
2025-07-01 14:15:00,2021.5,2022.0,2019.8,2020.8,199100
2025-07-01 14:30:00,2020.8,2022.9,2019.7,2021.7,299200
2025-07-01 14:45:00,2021.7,2021.7,2017.7,2019.1,242000
2025-07-01 15:00:00,2019.2,2020.9,2017.4,2019.5,455950
2025-07-01 15:15:00,2019.2,2021.6,2017.5,2020.0,624250
2025-07-02 09:15:00,2022.8,2023.9,2005.4,2007.7,970200
2025-07-02 09:30:00,2007.7,2009.9,2005.0,2005.0,432850
2025-07-02 09:45:00,2005.0,2012.4,2003.6,2011.9,328900
2025-07-02 10:00:00,2011.9,2012.1,2005.5,2007.2,292600
2025-07-02 10:15:00,2007.2,2007.9,2002.6,2005.8,278300
2025-07-02 10:30:00,2005.7,2007.0,2003.7,2004.6,86350
2025-07-02 10:45:00,2004.6,2005.2,2002.6,2003.5,146850
2025-07-02 11:00:00,2003.5,2003.9,2001.1,2002.1,156200
2025-07-02 11:15:00,2002.1,2002.8,2000.6,2002.6,251900
2025-07-02 11:30:00,2002.6,2002.8,2000.2,2002.2,157850
2025-07-02 11:45:00,2002.2,2002.4,2000.6,2001.6,225500
2025-07-02 12:00:00,2001.6,2002.8,2001.3,2002.5,123200
2025-07-02 12:15:00,2002.5,2004.3,2001.2,2003.3,248050
2025-07-02 12:30:00,2003.6,2004.5,2001.5,2002.7,172700
2025-07-02 12:45:00,2002.7,2003.5,1998.5,1998.6,352550
2025-07-02 13:00:00,1998.6,2001.5,1998.6,2000.0,178200
2025-07-02 13:15:00,2000.0,2001.3,1996.9,1997.5,451000
2025-07-02 13:30:00,1997.5,1997.5,1993.4,1995.2,518650
2025-07-02 13:45:00,1995.2,1997.4,1993.9,1994.6,375650
2025-07-02 14:00:00,1994.6,1994.8,1992.5,1992.8,386650
2025-07-02 14:15:00,1992.8,1993.6,1991.6,1992.2,304150
2025-07-02 14:30:00,1992.2,1993.5,1990.1,1992.1,506000
2025-07-02 14:45:00,1992.1,1994.5,1991.5,1994.0,394900
2025-07-02 15:00:00,1994.0,1998.7,1994.0,1995.3,623700
2025-07-02 15:15:00,1995.3,1996.0,1993.1,1993.1,437800
2025-07-03 09:15:00,2000.3,2001.3,1994.8,1996.4,478500
2025-07-03 09:30:00,1996.4,2000.5,1996.4,1999.0,301400
2025-07-03 09:45:00,1999.3,2006.3,1999.3,2006.0,364100
2025-07-03 10:00:00,2006.0,2007.3,2003.6,2004.2,294800
2025-07-03 10:15:00,2004.2,2009.7,2004.2,2007.7,242000
2025-07-03 10:30:00,2007.7,2010.8,2007.7,2008.7,191950
2025-07-03 10:45:00,2008.5,2010.2,2008.0,2008.4,348150
2025-07-03 11:00:00,2008.4,2014.5,2008.4,2012.5,288750
2025-07-03 11:15:00,2012.5,2015.4,2011.7,2012.6,339350
2025-07-03 11:30:00,2012.6,2014.6,2008.1,2009.0,391600
2025-07-03 11:45:00,2009.0,2009.9,2006.5,2007.9,205700
2025-07-03 12:00:00,2007.9,2008.6,2006.4,2007.7,89100
2025-07-03 12:15:00,2007.7,2009.3,2006.0,2008.8,145200
2025-07-03 12:30:00,2008.8,2011.3,2008.0,2009.3,114950
2025-07-03 12:45:00,2009.3,2011.8,2009.3,2010.2,65450
2025-07-03 13:00:00,2010.2,2010.5,2007.6,2008.2,66550
2025-07-03 13:15:00,2008.2,2008.7,2005.8,2005.9,126500
2025-07-03 13:30:00,2005.9,2011.7,2005.2,2009.5,302500
