date,open,high,low,close,volume
2025-06-30 09:15:00,1578.9,1579.8,1563.4,1564.2,122500
2025-06-30 09:30:00,1564.2,1568.0,1562.3,1566.2,134000
2025-06-30 09:45:00,1566.2,1566.2,1562.0,1562.6,48500
2025-06-30 10:00:00,1562.6,1562.6,1553.3,1554.4,102000
2025-06-30 10:15:00,1554.4,1557.1,1549.2,1551.0,90500
2025-06-30 10:30:00,1551.0,1552.7,1550.2,1550.5,51500
2025-06-30 10:45:00,1550.5,1552.5,1548.8,1551.6,55500
2025-06-30 11:00:00,1551.6,1552.9,1549.3,1550.0,65500
2025-06-30 11:15:00,1550.0,1550.9,1546.5,1550.7,27500
2025-06-30 11:30:00,1550.7,1551.9,1549.6,1551.6,25000
2025-06-30 11:45:00,1551.0,1552.3,1550.2,1551.0,26500
2025-06-30 12:00:00,1551.0,1552.3,1550.2,1552.0,66500
2025-06-30 12:15:00,1552.0,1554.0,1551.0,1553.7,67500
2025-06-30 12:30:00,1553.7,1556.9,1552.2,1553.0,109000
2025-06-30 12:45:00,1553.0,1553.9,1552.2,1552.8,20000
2025-06-30 13:00:00,1552.8,1556.0,1551.3,1555.6,55000
2025-06-30 13:15:00,1555.6,1555.6,1554.6,1554.8,29000
2025-06-30 13:30:00,1554.8,1555.9,1554.0,1554.9,28000
2025-06-30 13:45:00,1554.9,1555.6,1554.3,1555.0,26500
2025-06-30 14:00:00,1555.0,1559.8,1555.0,1559.5,76000
2025-06-30 14:15:00,1559.5,1560.9,1558.1,1560.7,46500
2025-06-30 14:30:00,1560.7,1560.7,1558.5,1559.9,41500
2025-06-30 14:45:00,1559.9,1560.0,1558.5,1559.9,36500
2025-06-30 15:00:00,1559.9,1560.0,1558.0,1558.2,45500
2025-06-30 15:15:00,1558.2,1562.2,1558.2,1561.7,109500
2025-07-01 09:15:00,1554.1,1573.7,1554.1,1573.0,238000
2025-07-01 09:30:00,1573.0,1573.6,1568.1,1569.0,31500
2025-07-01 09:45:00,1569.0,1570.6,1566.3,1566.7,22500
2025-07-01 10:00:00,1566.7,1568.3,1564.8,1564.8,24500
2025-07-01 10:15:00,1564.8,1567.1,1561.9,1562.0,66500
2025-07-01 10:30:00,1562.0,1565.8,1562.0,1564.1,30000
2025-07-01 10:45:00,1564.1,1564.1,1554.5,1554.5,44500
2025-07-01 11:00:00,1554.5,1555.5,1550.3,1554.4,65000
