date,open,high,low,close,volume
2025-07-07 09:15:00,4212.2,4214.9,4180.0,4184.2,33744
2025-07-07 09:30:00,4184.2,4190.1,4178.1,4182.4,13015
2025-07-07 09:45:00,4182.4,4190.0,4170.3,4189.0,14378
2025-07-07 10:00:00,4189.0,4190.2,4176.0,4185.0,24189
2025-07-07 10:15:00,4185.0,4190.0,4181.6,4181.6,6743
2025-07-07 10:30:00,4181.6,4189.0,4180.0,4181.3,3215
2025-07-07 10:45:00,4178.1,4182.6,4175.6,4180.9,7062
2025-07-07 11:00:00,4180.9,4183.0,4172.0,4173.0,9953
2025-07-07 11:15:00,4173.0,4175.0,4161.0,4162.3,9329
2025-07-07 11:30:00,4162.3,4162.7,4150.2,4157.5,18098
2025-07-07 11:45:00,4157.5,4160.0,4151.1,4156.0,5971
2025-07-07 12:00:00,4156.0,4160.0,4142.2,4147.5,17716
2025-07-07 12:15:00,4147.4,4168.0,4144.1,4163.0,13778
2025-07-07 12:30:00,4163.1,4172.0,4163.1,4167.2,14740
2025-07-07 12:45:00,4167.2,4168.5,4156.0,4158.3,7000
2025-07-07 13:00:00,4158.3,4160.7,4153.7,4158.1,3669
2025-07-07 13:15:00,4158.1,4164.7,4157.0,4157.5,3376
2025-07-07 13:30:00,4157.5,4157.9,4151.5,4153.2,3702
2025-07-07 13:45:00,4153.2,4156.1,4149.1,4154.3,4343
2025-07-07 14:00:00,4154.3,4157.8,4150.1,4152.0,2593
2025-07-07 14:15:00,4152.0,4154.4,4147.0,4148.0,3457
2025-07-07 14:30:00,4147.6,4149.5,4141.6,4142.0,7202
2025-07-07 14:45:00,4142.0,4150.0,4135.0,4149.2,20314
2025-07-07 15:00:00,4149.2,4150.0,4138.9,4142.7,22187
2025-07-07 15:15:00,4142.1,4154.0,4135.0,4148.0,29253
2025-07-08 09:15:00,4143.0,4165.7,4122.3,4122.3,32584
2025-07-08 09:30:00,4122.5,4143.0,4112.3,4119.5,25400
2025-07-08 09:45:00,4119.5,4132.4,4103.2,4106.6,16385
2025-07-08 10:00:00,4106.4,4136.9,4101.0,4134.0,23712
2025-07-08 10:15:00,4134.0,4147.0,4130.6,4137.2,21610
2025-07-08 10:30:00,4137.2,4142.0,4116.2,4118.7,17061
2025-07-08 10:45:00,4118.7,4119.0,4105.0,4117.6,9071
2025-07-08 11:00:00,4117.6,4117.6,4090.5,4091.5,20344
2025-07-08 11:15:00,4091.5,4107.9,4091.5,4102.9,14685
2025-07-08 11:30:00,4102.9,4109.1,4095.0,4099.0,12140
2025-07-08 11:45:00,4098.9,4103.7,4095.1,4102.1,5459
2025-07-08 12:00:00,4102.1,4105.0,4095.2,4095.2,6139
2025-07-08 12:15:00,4095.2,4118.3,4090.5,4112.9,23488
2025-07-08 12:30:00,4112.9,4137.0,4110.5,4120.1,47014
2025-07-08 12:45:00,4119.0,4130.3,4117.5,4129.6,17118
2025-07-08 13:00:00,4129.6,4132.0,4122.1,4128.5,22519
2025-07-08 13:15:00,4128.5,4136.1,4116.7,4118.0,30762
2025-07-08 13:30:00,4118.0,4127.3,4114.2,4125.0,7093
2025-07-08 13:45:00,4125.0,4130.0,4116.3,4118.4,4407
2025-07-08 14:00:00,4118.4,4123.4,4112.0,4119.5,8202
2025-07-08 14:15:00,4119.5,4123.3,4111.0,4120.9,23574
2025-07-08 14:30:00,4120.9,4127.6,4119.2,4121.0,5012
2025-07-08 14:45:00,4121.0,4130.9,4120.0,4129.3,8436
2025-07-08 15:00:00,4129.9,4129.9,4113.0,4125.5,46707
2025-07-08 15:15:00,4126.2,4126.4,4116.5,4120.0,44173
2025-07-09 09:15:00,4144.0,4155.9,4111.4,4150.6,28401
2025-07-09 09:30:00,4150.6,4169.0,4144.0,4147.1,27886
2025-07-09 09:45:00,4147.1,4149.0,4125.0,4129.8,20693
2025-07-09 10:00:00,4129.8,4138.0,4125.3,4133.9,15130
2025-07-09 10:15:00,4132.6,4139.0,4126.0,4126.0,12357
2025-07-09 10:30:00,4126.0,4163.2,4123.0,4150.7,38846
2025-07-09 10:45:00,4150.7,4167.0,4144.5,4166.3,52640
2025-07-09 11:00:00,4165.6,4191.0,4162.3,4188.9,40917
2025-07-09 11:15:00,4188.9,4201.4,4188.9,4197.8,38147
2025-07-09 11:30:00,4197.4,4197.4,4177.0,4182.0,21700
2025-07-09 11:45:00,4182.0,4191.4,4179.1,4184.6,17239
2025-07-09 12:00:00,4184.6,4189.0,4175.8,4188.0,10651
2025-07-09 12:15:00,4188.0,4198.0,4181.2,4185.0,14645
2025-07-09 12:30:00,4185.0,4186.0,4174.0,4174.0,13162
2025-07-09 12:45:00,4174.0,4179.7,4167.5,4173.3,9781
2025-07-09 13:00:00,4173.3,4185.0,4171.4,4174.9,8482
2025-07-09 13:15:00,4174.0,4174.9,4167.0,4171.6,7682
2025-07-09 13:30:00,4171.6,4183.8,4171.6,4179.1,16630
2025-07-09 13:45:00,4179.1,4196.0,4176.4,4190.7,14119
2025-07-09 14:00:00,4190.7,4195.0,4180.0,4188.0,9279
2025-07-09 14:15:00,4188.0,4189.7,4171.2,4172.0,11155
2025-07-09 14:30:00,4173.4,4182.9,4168.6,4182.2,15592
2025-07-09 14:45:00,4182.2,4194.4,4177.0,4189.9,9462
2025-07-09 15:00:00,4189.9,4192.0,4186.1,4190.5,14274
2025-07-09 15:15:00,4190.5,4194.7,4186.0,4191.0,24287
2025-07-10 09:15:00,4207.0,4249.0,4200.0,4221.3,58239
2025-07-10 09:30:00,4221.3,4230.0,4207.0,4208.0,16267
2025-07-10 09:45:00,4208.0,4215.3,4192.0,4199.1,18907
2025-07-10 10:00:00,4198.5,4220.9,4196.5,4220.9,15796
2025-07-10 10:15:00,4220.9,4226.5,4211.9,4222.0,8661
2025-07-10 10:30:00,4221.0,4222.9,4215.0,4215.9,2777
2025-07-10 10:45:00,4215.9,4218.0,4201.2,4206.3,5066
2025-07-10 11:00:00,4206.3,4206.9,4195.0,4201.3,7173
2025-07-10 11:15:00,4201.3,4204.2,4185.0,4189.1,7917
2025-07-10 11:30:00,4189.1,4190.2,4180.0,4186.2,7000
2025-07-10 11:45:00,4186.2,4195.4,4176.0,4189.6,7180
2025-07-10 12:00:00,4189.6,4189.6,4176.1,4186.4,9145
2025-07-10 12:15:00,4188.5,4199.7,4184.2,4198.9,7313
2025-07-10 12:30:00,4198.9,4199.0,4191.7,4194.1,4263
2025-07-10 12:45:00,4194.1,4194.9,4187.9,4193.0,3847
2025-07-10 13:00:00,4193.0,4193.0,4183.0,4188.8,2137
2025-07-10 13:15:00,4188.8,4192.3,4181.0,4184.2,3295
2025-07-10 13:30:00,4184.2,4185.0,4177.0,4177.0,4448
2025-07-10 13:45:00,4177.0,4188.0,4171.8,4186.4,6959
2025-07-10 14:00:00,4186.4,4190.9,4182.5,4184.9,3255
2025-07-10 14:15:00,4184.9,4196.0,4184.0,4194.0,6372
2025-07-10 14:30:00,4194.0,4198.0,4189.1,4192.9,9231
2025-07-10 14:45:00,4192.9,4198.0,4185.0,4190.2,5165
2025-07-10 15:00:00,4188.9,4195.1,4183.2,4189.9,16006
2025-07-10 15:15:00,4189.0,4190.4,4180.0,4180.0,16717
2025-07-11 09:15:00,4189.0,4189.0,4085.4,4087.0,103228
2025-07-11 09:30:00,4085.4,4153.9,4075.0,4142.0,92122
2025-07-11 09:45:00,4142.0,4142.0,4101.0,4102.0,33733
2025-07-11 10:00:00,4102.0,4108.2,4066.3,4076.7,45895
2025-07-11 10:15:00,4076.7,4084.0,4057.4,4063.8,33498
