date,open,high,low,close,volume
2025-07-07 09:15:00,422.7,422.7,411.3,412.1,861628
2025-07-07 09:30:00,411.95,412.1,408.5,409.25,998149
2025-07-07 09:45:00,409.25,411.15,408.85,410.75,395053
2025-07-07 10:00:00,410.8,411.7,409.35,409.5,307413
2025-07-07 10:15:00,409.55,410.55,409.05,410.0,264958
2025-07-07 10:30:00,409.9,414.45,409.9,413.65,346325
2025-07-07 10:45:00,413.65,416.8,413.5,414.3,586607
2025-07-07 11:00:00,414.3,415.0,413.35,413.35,162623
2025-07-07 11:15:00,413.35,413.9,413.0,413.6,103785
2025-07-07 11:30:00,413.55,413.65,412.8,413.05,83170
2025-07-07 11:45:00,413.05,413.5,411.75,412.35,102687
2025-07-07 12:00:00,412.4,412.6,409.65,409.75,159510
2025-07-07 12:15:00,409.8,411.1,409.5,410.45,122995
2025-07-07 12:30:00,410.55,411.3,409.8,411.2,814630
2025-07-07 12:45:00,411.3,411.5,409.8,409.85,63068
2025-07-07 13:00:00,409.9,410.1,409.1,409.8,123515
2025-07-07 13:15:00,409.8,411.2,409.7,410.15,116979
2025-07-07 13:30:00,410.1,410.35,409.5,409.55,90231
2025-07-07 13:45:00,409.6,410.7,409.6,410.15,115122
2025-07-07 14:00:00,410.05,410.5,409.8,409.95,72273
2025-07-07 14:15:00,409.95,410.35,409.25,409.4,159760
2025-07-07 14:30:00,409.4,410.1,408.65,408.7,195871
2025-07-07 14:45:00,408.7,408.85,407.75,408.55,313901
2025-07-07 15:00:00,408.75,409.75,408.05,408.25,391847
2025-07-07 15:15:00,408.25,408.55,407.55,408.0,601776
2025-07-08 09:15:00,406.6,409.4,406.3,407.4,370050
2025-07-08 09:30:00,407.4,408.3,406.4,407.15,197045
2025-07-08 09:45:00,407.15,408.9,406.95,408.25,314048
2025-07-08 10:00:00,408.25,409.85,408.0,409.6,164243
2025-07-08 10:15:00,409.7,409.95,407.7,408.4,467539
2025-07-08 10:30:00,408.35,408.8,407.45,408.15,316582
2025-07-08 10:45:00,408.0,408.0,404.9,405.8,256464
2025-07-08 11:00:00,405.75,405.85,404.95,405.0,203164
2025-07-08 11:15:00,405.05,405.85,405.0,405.7,108800
2025-07-08 11:30:00,405.6,405.85,405.0,405.05,77982
2025-07-08 11:45:00,405.05,405.2,404.8,405.0,115276
2025-07-08 12:00:00,404.95,405.45,404.8,404.95,66892
2025-07-08 12:15:00,404.9,405.4,404.8,405.05,103456
2025-07-08 12:30:00,405.0,406.15,405.0,405.95,113307
2025-07-08 12:45:00,405.9,407.0,405.85,406.1,111058
2025-07-08 13:00:00,406.05,406.55,405.55,406.45,82692
2025-07-08 13:15:00,406.4,406.9,405.1,405.15,82423
2025-07-08 13:30:00,405.1,405.3,405.0,405.1,89543
2025-07-08 13:45:00,405.05,405.35,405.0,405.05,64531
2025-07-08 14:00:00,405.0,405.1,404.05,404.1,146722
2025-07-08 14:15:00,404.1,404.35,403.3,403.85,166616
2025-07-08 14:30:00,403.9,404.65,403.9,404.3,121404
2025-07-08 14:45:00,404.2,405.85,404.0,405.65,227785
2025-07-08 15:00:00,405.6,406.45,405.35,406.1,439323
2025-07-08 15:15:00,406.05,408.9,406.05,407.9,478272
2025-07-09 09:15:00,406.3,408.3,404.0,404.45,365040
2025-07-09 09:30:00,404.45,408.9,404.45,408.15,424163
2025-07-09 09:45:00,408.15,409.4,407.4,408.0,201814
2025-07-09 10:00:00,408.05,409.2,407.75,408.45,145459
2025-07-09 10:15:00,408.45,409.75,408.1,408.2,233966
2025-07-09 10:30:00,408.15,410.0,408.1,408.9,125651
2025-07-09 10:45:00,408.65,408.9,408.05,408.1,95417
2025-07-09 11:00:00,408.35,408.75,408.0,408.55,101423
2025-07-09 11:15:00,408.45,409.6,408.0,409.1,124738
2025-07-09 11:30:00,409.1,409.2,407.85,407.85,89751
2025-07-09 11:45:00,407.9,408.8,407.8,407.95,93504
2025-07-09 12:00:00,408.1,408.1,407.35,407.6,73121
2025-07-09 12:15:00,407.8,409.1,407.55,407.8,691954
2025-07-09 12:30:00,407.65,407.85,406.3,406.4,94832
2025-07-09 12:45:00,406.4,407.55,406.2,407.5,80779
2025-07-09 13:00:00,407.5,407.6,406.1,406.1,75158
2025-07-09 13:15:00,406.1,406.7,405.9,406.4,173876
2025-07-09 13:30:00,406.4,406.55,405.7,405.9,118232
2025-07-09 13:45:00,405.9,406.25,405.25,406.1,114715
2025-07-09 14:00:00,406.1,406.3,405.65,405.85,95673
2025-07-09 14:15:00,405.95,406.35,405.4,405.5,135606
2025-07-09 14:30:00,405.5,405.95,405.1,405.75,149092
2025-07-09 14:45:00,405.75,405.8,405.0,405.6,184996
2025-07-09 15:00:00,405.45,405.95,404.65,405.55,501472
2025-07-09 15:15:00,405.6,405.75,404.45,405.0,469072
2025-07-10 09:15:00,406.15,409.0,405.75,407.8,266886
2025-07-10 09:30:00,407.8,408.75,407.7,408.05,145790
2025-07-10 09:45:00,408.05,409.8,407.9,408.8,142219
2025-07-10 10:00:00,408.85,409.75,408.65,409.5,77886
2025-07-10 10:15:00,409.45,410.6,408.55,410.25,135372
2025-07-10 10:30:00,410.25,411.35,410.25,410.95,142472
2025-07-10 10:45:00,410.85,411.0,409.15,409.7,130380
2025-07-10 11:00:00,409.7,409.7,408.8,409.35,136448
2025-07-10 11:15:00,409.35,409.9,408.85,409.85,84283
2025-07-10 11:30:00,409.85,409.9,408.9,409.5,61952
2025-07-10 11:45:00,409.55,409.9,408.5,408.6,77939
2025-07-10 12:00:00,408.65,408.65,407.1,407.65,160646
2025-07-10 12:15:00,407.65,407.65,406.65,406.9,128901
2025-07-10 12:30:00,406.8,406.9,406.0,406.15,89902
2025-07-10 12:45:00,406.1,406.35,405.4,405.65,146162
2025-07-10 13:00:00,405.65,405.75,403.65,403.7,150984
2025-07-10 13:15:00,403.8,403.8,402.55,403.3,67402
2025-07-10 13:30:00,403.3,403.5,402.65,402.65,39670
2025-07-10 13:45:00,402.65,402.95,402.1,402.3,48384
2025-07-10 14:00:00,402.3,403.15,401.0,401.45,261361
2025-07-10 14:15:00,401.5,401.65,400.65,401.45,284201
2025-07-10 14:30:00,401.45,401.45,399.8,401.3,636656
2025-07-10 14:45:00,401.3,402.2,400.95,401.5,203989
2025-07-10 15:00:00,401.5,402.55,401.4,401.95,224382
2025-07-10 15:15:00,401.95,402.55,401.75,402.5,297117
2025-07-11 09:15:00,402.0,403.75,401.75,402.1,185940
2025-07-11 09:30:00,402.0,402.8,400.4,401.1,148109
2025-07-11 09:45:00,401.3,401.3,398.55,398.85,171931
2025-07-11 10:00:00,398.8,398.85,397.35,397.8,117198
2025-07-11 10:15:00,398.0,398.1,396.8,397.15,143764
2025-07-11 10:30:00,397.4,397.4,396.6,396.75,54376
2025-07-11 10:45:00,396.95,396.95,395.8,396.0,79440
2025-07-11 11:00:00,396.0,396.45,394.6,396.0,115034
2025-07-11 11:15:00,396.0,396.45,395.1,395.45,41367
2025-07-11 11:30:00,395.65,399.0,395.5,398.1,186603
2025-07-11 11:45:00,398.1,398.95,397.9,398.1,49519
2025-07-11 12:00:00,398.2,398.55,397.1,398.4,124400
2025-07-11 12:15:00,398.55,399.05,397.1,397.1,85909
2025-07-11 12:30:00,397.3,398.6,397.15,398.3,55733
2025-07-11 12:45:00,398.4,399.85,398.0,399.65,128436
2025-07-11 13:00:00,399.65,400.5,399.65,400.05,149324
2025-07-11 13:15:00,400.05,401.6,400.0,401.1,261484
