date,open,high,low,close,volume
2025-07-07 09:15:00,1263.8,1267.9,1257.1,1261.5,34851
2025-07-07 09:30:00,1261.5,1264.6,1260.0,1260.4,16709
2025-07-07 09:45:00,1260.4,1264.8,1260.0,1263.3,22943
2025-07-07 10:00:00,1263.6,1267.0,1262.1,1264.2,27548
2025-07-07 10:15:00,1264.2,1268.9,1263.2,1266.7,20609
2025-07-07 10:30:00,1266.6,1267.0,1265.2,1266.0,7051
2025-07-07 10:45:00,1266.0,1266.0,1264.0,1265.8,6164
2025-07-07 11:00:00,1265.8,1267.2,1265.1,1266.4,11056
2025-07-07 11:15:00,1266.5,1268.0,1264.8,1267.2,19390
2025-07-07 11:30:00,1267.2,1267.2,1265.0,1266.3,10523
2025-07-07 11:45:00,1266.4,1267.0,1264.6,1265.9,14574
2025-07-07 12:00:00,1265.9,1270.9,1265.1,1269.5,45255
2025-07-07 12:15:00,1269.5,1271.5,1269.1,1269.4,24329
2025-07-07 12:30:00,1269.4,1270.5,1268.5,1270.4,19683
2025-07-07 12:45:00,1270.5,1270.9,1268.0,1268.5,22292
2025-07-07 13:00:00,1268.3,1270.5,1266.6,1270.5,22565
2025-07-07 13:15:00,1270.5,1270.9,1269.0,1269.8,13806
2025-07-07 13:30:00,1269.8,1270.0,1268.2,1269.2,26983
2025-07-07 13:45:00,1269.4,1269.6,1268.2,1268.2,4595
2025-07-07 14:00:00,1268.6,1270.9,1268.0,1270.2,15323
2025-07-07 14:15:00,1270.0,1270.1,1268.3,1269.4,16759
2025-07-07 14:30:00,1269.0,1269.4,1267.0,1268.1,21815
2025-07-07 14:45:00,1268.4,1270.0,1265.5,1269.4,75854
2025-07-07 15:00:00,1269.5,1269.7,1267.2,1268.1,46555
2025-07-07 15:15:00,1268.2,1270.5,1267.7,1269.9,169634
2025-07-08 09:15:00,1268.9,1272.9,1264.5,1271.0,43198
2025-07-08 09:30:00,1271.0,1272.9,1268.1,1270.0,20916
2025-07-08 09:45:00,1270.0,1272.9,1269.0,1270.7,43472
2025-07-08 10:00:00,1270.7,1270.7,1265.2,1268.1,24253
2025-07-08 10:15:00,1268.5,1270.0,1266.3,1266.9,11343
2025-07-08 10:30:00,1266.9,1266.9,1262.7,1263.9,19112
